scroll_id,unit_type,unit_size,glyphs,dag_depth,complexity,latency_ms,coherence,throughput
squad_00004,squad,9,🔷🔷🔷🜁🜋,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00005,squad,9,🜌🜰🜌🜄🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00006,squad,9,🜅🜄🔷🔷,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00007,squad,9,🜃🜃🜃,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00008,squad,9,🜄🜃🜋🜄,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00009,squad,9,🜰🜋🜃🜅,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00010,squad,9,🜌🜰🜌🜃,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00011,squad,9,🜁🜰🔷,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00012,squad,9,🜁🜌🜄🜌🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00013,squad,9,🜄🜰🜌,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00014,squad,9,🜃🜰🜌,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00015,squad,9,🜅🜁🜄🜌🜌🜃,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00016,squad,9,🜄🜃🜃🜋,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00017,squad,9,🜅🜋🜅🜅,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00018,squad,9,🜋🔷🜌🜅,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00019,squad,9,🜋🜅🜁🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00020,squad,9,🜰🜰🜋,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00021,squad,9,🜋🜋🜅🜌🜰,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00022,squad,9,🜋🜰🜌,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00023,squad,9,🜄🜅🜌🔷🜃,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00024,squad,9,🜰🜰🜃🔷🜅,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00025,squad,9,🜅🜅🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00026,squad,9,🜁🜌🔷🜄🜄🜌,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00027,squad,9,🜰🔷🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00028,squad,9,🜰🜰🜰🜁,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00029,squad,9,🜁🜁🔷🜁🜌🜃,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00030,squad,9,🜁🜰🔷,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00031,squad,9,🜃🜋🜋🔷🜅🜋,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00032,squad,9,🜄🜌🜅🜁🜋,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00033,squad,9,🜄🜁🜰🔷,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00034,squad,9,🜰🜅🜋,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00035,squad,9,🜌🜋🔷🜄🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00036,squad,9,🜰🔷🜃🜋,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00037,squad,9,🜄🜃🔷🜃🜅,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00038,squad,9,🜅🜰🜅,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00039,squad,9,🜰🜃🜄🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00040,squad,9,🜄🜅🜅🜅,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00041,squad,9,🜋🜰🜄,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00042,squad,9,🜃🜰🔷🜅🜰🜋,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00043,squad,9,🜅🜅🜅🜋🜋🜋,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00044,squad,9,🜃🜋🔷🜋,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00045,squad,9,🜰🔷🜌🜰🔷🔷,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00046,squad,9,🜌🜰🜰🔷,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00047,squad,9,🔷🜃🜌🜅🜰🜅,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00048,squad,9,🔷🔷🜅,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00049,squad,9,🜄🜁🜁🔷,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00050,squad,9,🜰🜁🜰🜁🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00051,squad,9,🜁🜁🜃,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00052,squad,9,🜅🜰🜰🜅🜅,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00053,squad,9,🜅🔷🜌🜃🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00054,squad,9,🜁🜄🜃🜋,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00055,squad,9,🜄🜅🜃🜰,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00056,squad,9,🜰🜃🔷🜰,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00057,squad,9,🜁🔷🔷,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00058,squad,9,🜄🜋🜃🔷🜅🜌,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00059,squad,9,🜰🜄🔷🜃🜋🜰,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00060,squad,9,🜃🜰🜄,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00061,squad,9,🜰🜄🜅🔷🜄🜋,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00062,squad,9,🜅🔷🜋,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00063,squad,9,🜄🜅🜄🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00064,squad,9,🜰🜁🜁,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00065,squad,9,🜰🜁🜅🜃,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00066,squad,9,🜰🜃🜌🜃,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00067,squad,9,🜄🜄🜌🜋🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00068,squad,9,🜰🜋🜌,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00069,squad,9,🜋🜃🜁🜃,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00070,squad,9,🜰🜋🜌🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00071,squad,9,🜁🜃🜃🜰🜃,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00072,squad,9,🜋🜰🜃🜌🜃🜄,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00073,squad,9,🜰🜁🜰🜃,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00074,squad,9,🜌🜰🜰🜋🜁,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00075,squad,9,🜁🜅🜅🜄🜁🜄,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00076,squad,9,🜋🜄🔷🜌🜄,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00077,squad,9,🜅🜌🔷🜃🜅,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00078,squad,9,🜰🜅🜅🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00079,squad,9,🜅🜋🜅,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00080,squad,9,🜄🔷🜰🜅🜁,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00081,squad,9,🜋🜅🜅🜌🜁🜌,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00082,squad,9,🔷🜌🜃🜰,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00083,squad,9,🜃🜁🜅,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00084,squad,9,🜄🔷🔷🜅🜰🜌,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00085,squad,9,🜋🜄🔷🜋,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00086,squad,9,🜄🜋🜁🜅🜃,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00087,squad,9,🔷🜌🜅🔷🜰,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00088,squad,9,🜁🜅🜁🜰🜄🔷,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00089,squad,9,🜌🜋🜄,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00090,squad,9,🜌🜁🜋🜋,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00091,squad,9,🜅🔷🜅🜋,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00092,squad,9,🜅🜃🔷,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00093,squad,9,🜁🜃🜋🜌🜅🜋,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00094,squad,9,🜃🜌🜋🜄🜄,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00095,squad,9,🜅🜋🜰🜄,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00096,squad,9,🜁🜃🜁🜋🜃🜌,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00097,squad,9,🜄🜌🜃,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00098,squad,9,🜄🜌🔷🜌🜅🜅,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00099,squad,9,🔷🜅🜌,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00100,squad,9,🜄🜰🜅🜃🜅🜅,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00101,squad,9,🜄🜄🔷🜃🜰🜃,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00102,squad,9,🜰🜄🜅,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00103,squad,9,🜋🜄🜅🜄🜄🜄,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00104,squad,9,🜃🜌🜃,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00105,squad,9,🜃🜌🜌🜃,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00106,squad,9,🜄🜰🜰🜁🜄🜃,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00107,squad,9,🜌🜄🜋🜁🜰,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00108,squad,9,🜃🜅🔷🜅🜋🜋,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00109,squad,9,🜌🜃🜋🔷🜌🜁,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00110,squad,9,🜃🜃🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00111,squad,9,🜌🜃🔷🜅,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00112,squad,9,🜄🜃🜄,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00113,squad,9,🜁🜁🜌🜁🜋🜅,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00114,squad,9,🜅🜌🜄🜋🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00115,squad,9,🜃🜃🜌🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00116,squad,9,🜃🔷🜃,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00117,squad,9,🜰🜌🜄🜰🜌,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00118,squad,9,🔷🜁🔷🜁🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00119,squad,9,🜌🜰🜅🜌🜃,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00120,squad,9,🜃🜅🜃🜃,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00121,squad,9,🜅🔷🜄,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00122,squad,9,🔷🜄🜌,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00123,squad,9,🜰🜁🜁,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00124,squad,9,🜋🜋🜁,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00125,squad,9,🜌🜌🜁🜄,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00126,squad,9,🜰🜁🜰🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00127,squad,9,🜁🜃🜁🜄🜅,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00128,squad,9,🜃🜃🜁🜰🜰🜁,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00129,squad,9,🜌🔷🜃🜅🜌🜄,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00130,squad,9,🜄🜋🜰🜰🜌🜃,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00131,squad,9,🜋🜃🔷🜅,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00132,squad,9,🜰🜌🜄🜃,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00133,squad,9,🜌🜃🜋🜄🜁,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00134,squad,9,🜋🜃🔷🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00135,squad,9,🜰🜄🔷🜃🜋,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00136,squad,9,🜌🔷🜋🔷🜃🔷,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00137,squad,9,🔷🜌🜃🜁,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00138,squad,9,🜌🜁🜰🜋,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00139,squad,9,🜅🜋🜋🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00140,squad,9,🜁🜰🜌🜰🜌,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00141,squad,9,🜁🜅🜌🔷🔷🜰,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00142,squad,9,🜁🜌🜁🜃🜃,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00143,squad,9,🜋🜃🜅🜁🜅🜅,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00144,squad,9,🜁🜋🜄🜰🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00145,squad,9,🜃🜄🜄🜁🜅🜃,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00146,squad,9,🜅🜁🜌🜅🜋,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00147,squad,9,🜃🜄🔷🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00148,squad,9,🜰🜅🔷🔷🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00149,squad,9,🜄🜰🜌,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00150,squad,9,🜋🜅🜅,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00151,squad,9,🜰🜁🜅🜰,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00152,squad,9,🜅🜅🜰🜃,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00153,squad,9,🜃🜌🜰🔷🜃🔷,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00154,squad,9,🜌🜄🜃,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00155,squad,9,🜃🜋🜰🜁🜄🔷,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00156,squad,9,🜋🜁🜌,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00157,squad,9,🜌🜄🜄🜅🜃🜋,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00158,squad,9,🜋🜄🜅,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00159,squad,9,🜄🜃🜅🜁🜰🜋,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00160,squad,9,🜄🜋🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00161,squad,9,🜅🜋🜃,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00162,squad,9,🜃🜃🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00163,squad,9,🜁🔷🜅🜃🜃,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00164,squad,9,🜰🜰🜰🜁🜃,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00165,squad,9,🜋🜅🜋🜋🜄🜌,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00166,squad,9,🜋🜌🔷,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00167,squad,9,🔷🜅🜄🜃🜌🜋,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00168,squad,9,🜄🜌🔷🜌🜰,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00169,squad,9,🔷🜄🔷🜅,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00170,squad,9,🜌🔷🜃,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00171,squad,9,🔷🔷🜅🜅,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00172,squad,9,🜄🜋🜅,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00173,squad,9,🜃🜅🜁,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00174,squad,9,🜁🜃🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00175,squad,9,🜁🜌🜋🜅,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00176,squad,9,🜃🔷🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00177,squad,9,🜁🜄🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00178,squad,9,🜁🜋🜃🜁🜅,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00179,squad,9,🜋🜅🜁🜋,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00180,squad,9,🜄🜌🜅🜁🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00181,squad,9,🔷🔷🜋,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00182,squad,9,🜰🜄🜰🜄,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00183,squad,9,🜰🜄🜰🜅🜰,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00184,squad,9,🜋🜌🜌,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00185,squad,9,🜅🜃🔷🜌🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00186,squad,9,🜅🜰🜅,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00187,squad,9,🜅🔷🜋🔷🜃🜁,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00188,squad,9,🜰🜁🜋🜌🜄,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00189,squad,9,🜃🜰🔷🜋🜌,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00190,squad,9,🜋🜄🜋🔷,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00191,squad,9,🜄🜁🔷🜌🜃🜄,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00192,squad,9,🜌🔷🜋🔷🜃,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00193,squad,9,🜰🜄🜰🜌🜌,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00194,squad,9,🜰🜌🜌🜰🜌🜅,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00195,squad,9,🜃🜃🔷🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00196,squad,9,🜁🔷🜌🜁🜌,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00197,squad,9,🜃🜰🜃🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00198,squad,9,🜅🜰🜰🜅🜁🜄,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00199,squad,9,🜁🜄🜌🜁🜃,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00200,squad,9,🜁🜁🜌🜄🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00201,squad,9,🜋🜄🜋🜰🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00202,squad,9,🜄🜁🜌🔷🜃,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00203,squad,9,🜌🜃🜅🜋,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00204,squad,9,🔷🜁🜰🜰🜌🜰,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00205,squad,9,🜰🜃🜰🜃🜋,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00206,squad,9,🔷🜃🜌🜌🜃🜁,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00207,squad,9,🜅🜃🜃🜅🜁,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00208,squad,9,🜃🜋🜌🔷🜁,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00209,squad,9,🜅🜄🜃🜄🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00210,squad,9,🜅🜋🔷🜌🜰🔷,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00211,squad,9,🔷🜋🜃,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00212,squad,9,🜄🔷🜄🜌,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00213,squad,9,🜰🜋🔷🜅,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00214,squad,9,🜄🜋🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00215,squad,9,🜰🜰🔷🔷,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00216,squad,9,🜰🜅🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00217,squad,9,🜄🜰🜁🜅🜄,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00218,squad,9,🔷🜄🜋,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00219,squad,9,🜄🔷🜌🜋,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00220,squad,9,🜄🜋🜄🜁🜁🜌,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00221,squad,9,🜌🜄🜌🜄🜅🜰,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00222,squad,9,🜁🜅🜌🜄🜋,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00223,squad,9,🜁🜄🜃🜄🔷,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00224,squad,9,🜃🜋🜃,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00225,squad,9,🜰🜋🜌🜃🜄🜅,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00226,squad,9,🜅🜃🜋🔷🜄,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00227,squad,9,🜁🜌🜁🜰🜅,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00228,squad,9,🜅🜃🜋,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00229,squad,9,🜁🔷🜌,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00230,squad,9,🜌🔷🜅🜃🜌,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00231,squad,9,🔷🜰🜁,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00232,squad,9,🜃🜋🜅🜰,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00233,squad,9,🜰🜁🜌🜃,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00234,squad,9,🜅🔷🜰🜁🔷🜅,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00235,squad,9,🜌🜋🜰🜰🜰,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00236,squad,9,🜁🜁🜅,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00237,squad,9,🜁🜃🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00238,squad,9,🜄🜅🜅🜰🜋,4,0.8,95.70832980505136,0.9831,10.448411356011578
squad_00239,squad,9,🜅🜰🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00240,squad,9,🜅🜋🜌🜃,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00241,squad,9,🜋🜰🜰,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00242,squad,9,🜁🜌🔷🜁🜌🜋,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00243,squad,9,🜰🜅🜌,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00244,squad,9,🜰🔷🜅🔷🜌🜰,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
squad_00245,squad,9,🜰🜌🜅,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00246,squad,9,🜃🜁🔷🔷,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00247,squad,9,🜅🜋🜋,2,0.6666666666666666,95.70166313838472,0.9857666666666667,10.449139202042904
squad_00248,squad,9,🜋🔷🜁🜅,3,0.75,95.70582980505138,0.9841,10.44868428639046
squad_00249,squad,9,🜅🜌🜃🔷🜰🜄,5,0.8333333333333334,95.70999647171804,0.9824333333333333,10.448229410346874
