scroll_id,class,glyphs,energy_w,dag_depth,complexity
scroll_quantum_000774,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000775,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000776,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000777,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000778,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000779,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000780,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000781,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000782,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000783,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000784,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000785,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000786,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000787,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000788,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000789,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000790,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000791,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000792,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000793,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000794,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000795,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000796,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000797,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000798,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000799,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000800,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000801,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000802,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000803,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000804,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000805,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000806,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000807,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000808,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000809,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000810,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000811,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000812,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000813,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000814,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000815,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000816,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000817,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000818,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000819,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000820,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000821,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000822,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000823,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000824,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000825,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000826,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000827,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000828,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000829,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000830,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000831,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000832,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000833,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000834,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000835,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000836,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000837,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000838,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000839,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000840,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000841,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000842,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000843,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000844,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000845,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000846,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000847,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000848,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000849,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000850,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000851,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000852,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000853,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000854,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000855,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000856,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000857,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000858,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000859,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000860,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000861,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000862,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000863,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000864,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000865,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000866,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000867,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000868,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000869,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000870,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000871,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000872,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000873,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000874,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000875,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000876,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000877,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000878,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000879,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000880,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000881,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000882,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000883,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000884,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000885,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000886,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000887,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000888,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000889,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000890,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000891,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000892,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000893,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000894,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000895,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000896,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000897,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000898,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000899,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000900,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000901,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000902,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000903,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000904,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000905,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000906,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000907,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000908,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000909,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000910,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000911,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000912,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000913,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000914,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000915,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000916,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000917,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000918,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000919,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000920,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000921,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000922,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000923,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000924,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000925,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000926,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000927,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000928,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000929,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000930,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000931,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000932,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000933,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000934,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000935,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000936,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000937,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000938,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000939,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000940,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000941,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000942,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000943,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000944,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000945,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000946,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000947,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000948,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000949,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000950,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000951,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000952,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000953,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000954,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000955,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000956,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000957,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000958,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000959,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000960,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000961,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000962,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000963,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000964,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000965,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000966,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000967,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000968,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000969,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000970,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000971,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000972,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000973,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000974,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000975,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000976,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000977,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000978,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000979,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000980,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000981,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000982,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000983,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000984,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000985,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000986,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000987,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000988,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000989,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000990,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000991,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000992,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000993,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000994,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000995,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000996,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000997,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000998,quantum,🜁🜃🜋,0.017,3,0.7
scroll_quantum_000999,quantum,🜁🜃🜋,0.017,3,0.7
scroll_iot_000000,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000001,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000002,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000003,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000004,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000005,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000006,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000007,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000008,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000009,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000010,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000011,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000012,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000013,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000014,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000015,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000016,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000017,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000018,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000019,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000020,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000021,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000022,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000023,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000024,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000025,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000026,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000027,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000028,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000029,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000030,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000031,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000032,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000033,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000034,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000035,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000036,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000037,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000038,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000039,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000040,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000041,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000042,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000043,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000044,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000045,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000046,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000047,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000048,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000049,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000050,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000051,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000052,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000053,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000054,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000055,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000056,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000057,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000058,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000059,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000060,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000061,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000062,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000063,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000064,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000065,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000066,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000067,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000068,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000069,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000070,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000071,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000072,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000073,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000074,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000075,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000076,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000077,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000078,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000079,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000080,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000081,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000082,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000083,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000084,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000085,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000086,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000087,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000088,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000089,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000090,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000091,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000092,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000093,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000094,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000095,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000096,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000097,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000098,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000099,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000100,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000101,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000102,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000103,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000104,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000105,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000106,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000107,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000108,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000109,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000110,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000111,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000112,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000113,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000114,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000115,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000116,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000117,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000118,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000119,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000120,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000121,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000122,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000123,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000124,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000125,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000126,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000127,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000128,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000129,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000130,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000131,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000132,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000133,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000134,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000135,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000136,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000137,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000138,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000139,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000140,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000141,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000142,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000143,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000144,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000145,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000146,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000147,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000148,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000149,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000150,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000151,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000152,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000153,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000154,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000155,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000156,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000157,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000158,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000159,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000160,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000161,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000162,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000163,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000164,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000165,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000166,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000167,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000168,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000169,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000170,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000171,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000172,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000173,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000174,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000175,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000176,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000177,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000178,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000179,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000180,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000181,iot,🜁🜃🜋,0.019,4,0.8
scroll_iot_000182,iot,🜁🜃🜋,0.019,4,0.8
